"AREFNO","Casualty.Class","Casualty.Sex","Casualty.Age","No..of.Casualties","Mode.of.Travel","Accident.Severity","No..of.Vehicles.in.Acc.","Accident.Date","Time","Highway","Road.Type","Speed.Limit","Junction.Detail","Weather","Road.Surface","month","day","hour","Light.Conditions.Banded","ageband"
1190175242,"Pedestrian","Male",25,1,"Pedestrian","Slight",1,"2019-04-15","10:4200","BOR","Single CWY",30,"No JUN in 20M","Fine","Road-Dry","April","Monday",10,"Daylight","20-29"
1190173476,"Driver/Rider","Male",21,1,"Pedal Cycle","Serious",2,"2019-04-02","19:4000","BOR","Single CWY",30,"Other","Raining","Road-Wet","April","Tuesday",19,"Daylight","20-29"
1190196782,"Driver/Rider","Male",27,1,"Car","Slight",4,"2019-07-30","11:1000","BOR","One-way ST",30,"No JUN in 20M","Raining","Road-Wet","July","Tuesday",11,"Daylight","20-29"
1190162169,"Driver/Rider","Male",51,1,"Powered 2 Wheeler","Slight",2,"2019-02-08","00:2000","BOR","Dual CWY",20,"T/STAG JUN","Raining","Road-Wet","February","Friday",0,"Dark","50-59"
1190224589,"Pedestrian","Female",19,1,"Pedestrian","Serious",1,"2019-12-12","12:5200","TLRN","Unknown",30,"T/STAG JUN","Raining","Other","December","Thursday",12,"Daylight","10-19"
1190161144,"Passenger","Female",25,5,"Car","Slight",4,"2019-02-02","19:2000","TLRN","Dual CWY",50,"No JUN in 20M","Fine","Road-Dry","February","Saturday",19,"Dark","20-29"
1190161299,"Passenger","Female",29,3,"Car","Slight",3,"2019-02-03","17:1500","TLRN","Dual CWY",50,"No JUN in 20M","Fine","Road-Dry","February","Sunday",17,"Dark","20-29"
1190220111,"Passenger","Female",46,2,"Bus or Coach","Slight",1,"2019-11-19","08:3000","BOR","Single CWY",30,"No JUN in 20M","Other","Other","November","Tuesday",8,"Daylight","40-49"
48190911830,"Pedestrian","Female",52,1,"Pedestrian","Serious",1,"2019-09-28","11:4700","TLRN","Dual CWY",30,"T/STAG JUN","Fine","Road-Dry","September","Saturday",11,"Daylight","50-59"
1190169846,"Pedestrian","Male",35,1,"Pedestrian","Serious",1,"2019-03-18","13:2700","BOR","Dual CWY",30,"T/STAG JUN","Fine","Road-Dry","March","Monday",13,"Daylight","30-39"
1190176169,"Driver/Rider","Male",29,1,"Car","Slight",2,"2019-04-20","14:0500","TLRN","One-way ST",30,"Crossroads","Fine","Road-Dry","April","Saturday",14,"Daylight","20-29"
1190178544,"Driver/Rider","Female",45,1,"Powered 2 Wheeler","Serious",2,"2019-05-02","22:0000","BOR","Single CWY",30,"No JUN in 20M","Fine","Road-Dry","May","Thursday",22,"Dark","40-49"
1190169064,"Driver/Rider","Female",81,1,"Car","Slight",2,"2019-03-14","11:5000","TLRN","Single CWY",40,"Other","Other","Road-Wet","March","Thursday",11,"Daylight","80-89"
1190179433,"Driver/Rider","Male",46,3,"Car","Slight",7,"2019-05-07","16:4300","TLRN","Slip RD",40,"No JUN in 20M","Fine","Road-Dry","May","Tuesday",16,"Daylight","40-49"
1190186975,"Driver/Rider","Male",34,1,"Car","Slight",1,"2019-06-13","12:0000","BOR","Single CWY",30,"No JUN in 20M","Raining","Road-Wet","June","Thursday",12,"Daylight","30-39"
1190212370,"Pedestrian","Female",26,3,"Pedestrian","Serious",1,"2019-10-17","15:4000","BOR","Unknown",30,"Other","Other","Other","October","Thursday",15,"Daylight","20-29"
1190155198,"Driver/Rider","Female",24,5,"Car","Slight",3,"2019-01-01","02:1000","BOR","Single CWY",20,"T/STAG JUN","Fine","Road-Dry","January","Tuesday",2,"Dark","20-29"
1190160540,"Driver/Rider","Male",20,2,"Powered 2 Wheeler","Serious",1,"2019-01-30","16:5500","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Wet","January","Wednesday",16,"Dark","20-29"
1190202008,"Pedestrian","Male",26,1,"Pedestrian","Slight",1,"2019-08-25","00:4500","BOR","Unknown",20,"Other","Fine","Road-Dry","August","Sunday",0,"Dark","20-29"
1190223463,"Pedestrian","Male",38,1,"Pedestrian","Slight",1,"2019-12-06","13:3000","BOR","Single CWY",30,"Other","Raining","Road-Dry","December","Friday",13,"Daylight","30-39"
1190218479,"Driver/Rider","Male",48,1,"Powered 2 Wheeler","Slight",2,"2019-11-11","06:3000","BOR","Single CWY",20,"No JUN in 20M","Fine","Road-Dry","November","Monday",6,"Dark","40-49"
1190165218,"Pedestrian","Female",57,2,"Pedestrian","Serious",1,"2019-02-24","08:1000","BOR","Single CWY",20,"No JUN in 20M","Fine","Road-Dry","February","Sunday",8,"Daylight","50-59"
1190215900,"Passenger","Male",34,1,"Car","Slight",3,"2019-11-03","21:4600","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Wet","November","Sunday",21,"Dark","30-39"
1190225116,"Driver/Rider","Male",44,1,"Taxi","Slight",2,"2019-12-15","01:1300","TLRN","Dual CWY",30,"No JUN in 20M","Raining","Road-Wet","December","Sunday",1,"Dark","40-49"
1190193665,"Driver/Rider","Female",36,1,"Car","Slight",2,"2019-07-14","11:4000","BOR","Single CWY",30,"Other","Fine","Road-Dry","July","Sunday",11,"Daylight","30-39"
1190162352,"Driver/Rider","Male",51,1,"Car","Slight",2,"2019-02-08","20:0000","TLRN","Slip RD",30,"Other","Other","Road-Dry","February","Friday",20,"Dark","50-59"
1190226178,"Passenger","Female",55,2,"Other Vehicle","Slight",2,"2019-12-19","23:4800","BOR","Dual CWY",30,"Roundabout","Fine","Road-Wet","December","Thursday",23,"Dark","50-59"
1190219408,"Driver/Rider","Male",41,1,"Car","Slight",2,"2019-11-19","15:1800","BOR","Single CWY",20,"Other","Fine","Road-Dry","November","Tuesday",15,"Daylight","40-49"
48190950884,"Driver/Rider","Male",27,1,"Pedal Cycle","Slight",1,"2019-06-04","17:3000","TLRN","Dual CWY",20,"T/STAG JUN","Fine","Road-Dry","June","Tuesday",17,"Daylight","20-29"
1190156566,"Driver/Rider","Male",35,1,"Powered 2 Wheeler","Serious",2,"2019-01-09","17:1000","TLRN","Dual CWY",40,"Other","Fine","Road-Dry","January","Wednesday",17,"Dark","30-39"
1190209187,"Driver/Rider","Female",43,1,"Car","Slight",1,"2019-10-02","20:0000","BOR","Single CWY",20,"No JUN in 20M","Fine","Road-Dry","October","Wednesday",20,"Dark","40-49"
1190175077,"Driver/Rider","Female",29,1,"Pedal Cycle","Slight",2,"2019-04-14","13:1200","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","April","Sunday",13,"Daylight","20-29"
1190217582,"Pedestrian","Female",3,2,"Pedestrian","Serious",2,"2019-11-11","11:2800","TLRN","Dual CWY",20,"Other","Fine","Road-Wet","November","Monday",11,"Daylight","0-9"
1190165405,"Driver/Rider","Male",36,2,"Car","Serious",1,"2019-02-25","08:0000","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","February","Monday",8,"Daylight","30-39"
1190188056,"Pedestrian","Female",83,1,"Pedestrian","Serious",1,"2019-06-17","12:4600","TLRN","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","June","Monday",12,"Daylight","80-89"
1190205676,"Driver/Rider","Male",21,1,"Powered 2 Wheeler","Serious",2,"2019-09-16","09:5500","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","September","Monday",9,"Daylight","20-29"
1190165955,"Driver/Rider","Male",27,1,"Car","Slight",1,"2019-02-12","20:0500","BOR","Unknown",30,"Other","Other","Other","February","Tuesday",20,"Dark","20-29"
1190196832,"Driver/Rider","Male",39,1,"Pedal Cycle","Slight",2,"2019-07-30","17:0500","BOR","Single CWY",30,"Crossroads","Fine","Road-Dry","July","Tuesday",17,"Daylight","30-39"
1190175432,"Driver/Rider","Male",17,1,"Pedal Cycle","Serious",2,"2019-04-13","13:5800","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Wet","April","Saturday",13,"Daylight","10-19"
1190220990,"Driver/Rider","Male",32,2,"Car","Serious",3,"2019-11-26","16:5300","BOR","Dual CWY",30,"T/STAG JUN","Raining","Road-Wet","November","Tuesday",16,"Dark","30-39"
1190164343,"Pedestrian","Female",32,1,"Pedestrian","Serious",2,"2019-02-19","12:3000","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","February","Tuesday",12,"Daylight","30-39"
1190196445,"Pedestrian","Male",25,1,"Pedestrian","Serious",1,"2019-07-28","20:3000","BOR","Single CWY",20,"Roundabout","Fine","Road-Dry","July","Sunday",20,"Daylight","20-29"
1190171273,"Pedestrian","Female",15,1,"Pedestrian","Slight",1,"2019-03-22","20:5300","BOR","Dual CWY",20,"Other","Other","Road-Dry","March","Friday",20,"Daylight","10-19"
1190160977,"Driver/Rider","Male",28,1,"Powered 2 Wheeler","Serious",2,"2019-02-01","18:4200","TLRN","Single CWY",30,"T/STAG JUN","Other","Road-Wet","February","Friday",18,"Dark","20-29"
1190208859,"Driver/Rider","Female",55,1,"Car","Slight",2,"2019-09-30","08:0400","BOR","Slip RD",30,"No JUN in 20M","Fine","Road-Dry","September","Monday",8,"Daylight","50-59"
1190209205,"Pedestrian","Male",73,1,"Pedestrian","Serious",1,"2019-10-02","21:5100","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","October","Wednesday",21,"Dark","70-79"
1190173146,"Pedestrian","Male",29,1,"Pedestrian","Serious",1,"2019-04-03","20:4000","BOR","Single CWY",20,"Roundabout","Fine","Road-Dry","April","Wednesday",20,"Dark","20-29"
1190204050,"Driver/Rider","Male",35,1,"Powered 2 Wheeler","Serious",1,"2019-09-08","14:1500","TLRN","One-way ST",20,"T/STAG JUN","Fine","Road-Dry","September","Sunday",14,"Daylight","30-39"
1190176268,"Driver/Rider","Male",33,1,"Pedal Cycle","Slight",2,"2019-04-21","17:1000","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","April","Sunday",17,"Daylight","30-39"
1190181024,"Passenger","Female",28,1,"Car","Slight",2,"2019-05-15","13:0600","TLRN","Dual CWY",70,"No JUN in 20M","Fine","Road-Dry","May","Wednesday",13,"Daylight","20-29"
1190197131,"Driver/Rider","Male",64,1,"Pedal Cycle","Slight",2,"2019-08-01","08:1900","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","August","Thursday",8,"Daylight","60-69"
1190173808,"Driver/Rider","Male",31,1,"Powered 2 Wheeler","Slight",2,"2019-04-07","11:2000","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","April","Sunday",11,"Daylight","30-39"
1190215054,"Pedestrian","Unknown",1,1,"Pedestrian","Slight",1,"2019-10-04","17:0500","BOR","Single CWY",20,"T/STAG JUN","Fine","Road-Dry","October","Friday",17,"Daylight","0-9"
1190167540,"Driver/Rider","Male",20,1,"Car","Slight",2,"2019-03-07","13:1000","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","March","Thursday",13,"Daylight","20-29"
1190168551,"Driver/Rider","Female",31,1,"Pedal Cycle","Serious",2,"2019-03-12","09:2200","BOR","Roundabout",20,"Other","Other","Road-Wet","March","Tuesday",9,"Daylight","30-39"
1190217496,"Pedestrian","Female",47,1,"Pedestrian","Serious",1,"2019-11-10","23:0500","BOR","Dual CWY",30,"Other","Fine","Road-Dry","November","Sunday",23,"Dark","40-49"
1190210327,"Pedestrian","Female",25,4,"Pedestrian","Serious",2,"2019-10-08","09:4600","BOR","Single CWY",30,"No JUN in 20M","Fine","Road-Wet","October","Tuesday",9,"Daylight","20-29"
1190203531,"Driver/Rider","Male",41,2,"Pedal Cycle","Slight",1,"2019-09-05","14:0000","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","September","Thursday",14,"Daylight","40-49"
1190198710,"Driver/Rider","Male",42,2,"Car","Serious",2,"2019-08-09","19:0600","BOR","One-way ST",30,"Other","Fine","Road-Dry","August","Friday",19,"Daylight","40-49"
1190180697,"Pedestrian","Female",29,1,"Pedestrian","Serious",1,"2019-05-11","00:1000","BOR","One-way ST",30,"Other","Fine","Road-Dry","May","Saturday",0,"Dark","20-29"
1190188997,"Driver/Rider","Male",15,1,"Powered 2 Wheeler","Serious",2,"2019-06-23","01:3000","BOR","Roundabout",20,"Other","Fine","Road-Dry","June","Sunday",1,"Dark","10-19"
1190206577,"Driver/Rider","Female",22,3,"Car","Slight",2,"2019-09-20","08:2500","BOR","Single CWY",20,"T/STAG JUN","Fine","Road-Dry","September","Friday",8,"Daylight","20-29"
1190220743,"Driver/Rider","Male",39,1,"Powered 2 Wheeler","Serious",2,"2019-11-24","20:0500","BOR","Single CWY",30,"No JUN in 20M","Fine","Road-Wet","November","Sunday",20,"Dark","30-39"
1190189491,"Pedestrian","Male",53,1,"Pedestrian","Slight",1,"2019-06-25","15:4000","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","June","Tuesday",15,"Daylight","50-59"
1190181733,"Driver/Rider","Male",43,2,"Powered 2 Wheeler","Serious",2,"2019-05-18","18:3000","TLRN","Dual CWY",30,"T/STAG JUN","Fine","Road-Wet","May","Saturday",18,"Daylight","40-49"
1190155982,"Passenger","Male",8,4,"Car","Serious",2,"2019-01-05","21:1500","TLRN","Dual CWY",50,"Crossroads","Fine","Road-Dry","January","Saturday",21,"Dark","0-9"
1190225261,"Driver/Rider","Male",26,1,"Powered 2 Wheeler","Serious",2,"2019-12-15","21:2300","BOR","One-way ST",30,"No JUN in 20M","Fine","Road-Wet","December","Sunday",21,"Dark","20-29"
1190227519,"Driver/Rider","Male",24,1,"Powered 2 Wheeler","Slight",2,"2019-12-16","23:5200","BOR","Single CWY",30,"T/STAG JUN","Other","Road-Wet","December","Monday",23,"Dark","20-29"
1190194013,"Passenger","Male",40,1,"Car","Slight",2,"2019-07-16","22:2500","BOR","Roundabout",20,"Other","Fine","Road-Dry","July","Tuesday",22,"Dark","40-49"
1190202774,"Driver/Rider","Female",48,2,"Car","Serious",2,"2019-09-01","21:4700","BOR","Single CWY",20,"No JUN in 20M","Fine","Road-Dry","September","Sunday",21,"Dark","40-49"
1190172711,"Passenger","Male",58,1,"Bus or Coach","Serious",1,"2019-04-02","05:1300","TLRN","Roundabout",30,"Roundabout","Fine","Road-Dry","April","Tuesday",5,"Daylight","50-59"
1190161023,"Driver/Rider","Male",42,1,"Goods Vehicle","Serious",2,"2019-02-02","00:5100","BOR","Single CWY",40,"Crossroads","Fine","Road-Wet","February","Saturday",0,"Dark","40-49"
1190190663,"Passenger","Male",20,3,"Car","Serious",1,"2019-07-01","03:1500","TLRN","Dual CWY",50,"No JUN in 20M","Fine","Road-Dry","July","Monday",3,"Dark","20-29"
1190199061,"Driver/Rider","Male",24,3,"Car","Serious",2,"2019-08-10","21:0100","BOR","Single CWY",30,"Other","Fine","Road-Dry","August","Saturday",21,"Dark","20-29"
1190206322,"Pedestrian","Male",50,1,"Pedestrian","Serious",1,"2019-09-18","16:0200","BOR","One-way ST",20,"T/STAG JUN","Fine","Road-Dry","September","Wednesday",16,"Daylight","50-59"
1190167562,"Passenger","Male",75,4,"Car","Slight",1,"2019-02-18","23:3000","BOR","Single CWY",30,"T/STAG JUN","Other","Other","February","Monday",23,"Dark","70-79"
1190188880,"Driver/Rider","Male",29,1,"Powered 2 Wheeler","Serious",2,"2019-06-23","02:5400","BOR","Roundabout",30,"Roundabout","Fine","Road-Dry","June","Sunday",2,"Daylight","20-29"
1190188459,"Driver/Rider","Male",60,2,"Car","Serious",2,"2019-06-20","12:5800","HA","Dual CWY",70,"No JUN in 20M","Fine","Road-Dry","June","Thursday",12,"Daylight","60-69"
1190185830,"Driver/Rider","Female",32,2,"Car","Slight",2,"2019-06-07","15:1200","TLRN","Dual CWY",40,"Crossroads","Fine","Road-Dry","June","Friday",15,"Daylight","30-39"
1190199475,"Driver/Rider","Male",40,1,"Powered 2 Wheeler","Serious",2,"2019-08-14","10:4500","TLRN","Dual CWY",30,"Crossroads","Raining","Road-Wet","August","Wednesday",10,"Daylight","40-49"
1190189813,"Driver/Rider","Male",28,1,"Pedal Cycle","Slight",2,"2019-06-27","01:3000","BOR","Single CWY",20,"T/STAG JUN","Fine","Road-Dry","June","Thursday",1,"Dark","20-29"
1190196842,"Driver/Rider","Male",26,1,"Powered 2 Wheeler","Slight",2,"2019-07-30","15:4000","TLRN","Dual CWY",30,"No JUN in 20M","Raining","Road-Wet","July","Tuesday",15,"Daylight","20-29"
1190171815,"Passenger","Female",36,1,"Bus or Coach","Slight",1,"2019-03-28","13:1600","TLRN","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","March","Thursday",13,"Daylight","30-39"
1190221890,"Driver/Rider","Male",23,1,"Powered 2 Wheeler","Serious",2,"2019-11-30","14:2800","BOR","Single CWY",20,"T/STAG JUN","Fine","Road-Dry","November","Saturday",14,"Daylight","20-29"
1190193040,"Passenger","Female",72,4,"Other Vehicle","Serious",1,"2019-07-12","03:2400","BOR","Single CWY",30,"Other","Fine","Road-Dry","July","Friday",3,"Dark","70-79"
1190205787,"Driver/Rider","Female",42,2,"Car","Serious",2,"2019-09-16","21:0500","BOR","Dual CWY",40,"T/STAG JUN","Fine","Road-Dry","September","Monday",21,"Dark","40-49"
1190170606,"Driver/Rider","Male",23,1,"Pedal Cycle","Slight",2,"2019-03-22","13:2000","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","March","Friday",13,"Daylight","20-29"
1190173905,"Driver/Rider","Male",33,1,"Car","Slight",2,"2019-03-27","19:5900","TLRN","Roundabout",30,"Roundabout","Fine","Road-Dry","March","Wednesday",19,"Daylight","30-39"
1190225270,"Driver/Rider","Male",37,1,"Car","Slight",3,"2019-12-16","02:2400","TLRN","One-way ST",30,"T/STAG JUN","Other","Road-Wet","December","Monday",2,"Dark","30-39"
1190212370,"Pedestrian","Unknown",5,3,"Pedestrian","Serious",1,"2019-10-17","15:4000","BOR","Unknown",30,"Other","Other","Other","October","Thursday",15,"Daylight","0-9"
1190164078,"Driver/Rider","Male",36,1,"Powered 2 Wheeler","Slight",1,"2019-02-18","07:3500","TLRN","Roundabout",30,"No JUN in 20M","Fine","Road-Dry","February","Monday",7,"Daylight","30-39"
1190225227,"Driver/Rider","Male",17,1,"Powered 2 Wheeler","Serious",2,"2019-12-15","18:0000","BOR","Single CWY",30,"No JUN in 20M","Other","Road-Wet","December","Sunday",18,"Dark","10-19"
1190186011,"Driver/Rider","Male",47,1,"Powered 2 Wheeler","Slight",2,"2019-06-07","16:2000","BOR","Dual CWY",30,"Other","Fine","Road-Dry","June","Friday",16,"Daylight","40-49"
1190158948,"Driver/Rider","Female",34,2,"Car","Slight",2,"2019-01-22","16:5200","BOR","Single CWY",30,"T/STAG JUN","Other","Road-Wet","January","Tuesday",16,"Dark","30-39"
1190188304,"Pedestrian","Male",49,1,"Pedestrian","Slight",1,"2019-06-19","19:2000","BOR","Single CWY",30,"No JUN in 20M","Fine","Road-Dry","June","Wednesday",19,"Daylight","40-49"
1190169653,"Driver/Rider","Male",55,1,"Powered 2 Wheeler","Serious",4,"2019-02-26","11:0000","TLRN","Dual CWY",70,"No JUN in 20M","Fine","Road-Dry","February","Tuesday",11,"Daylight","50-59"
1190211806,"Driver/Rider","Male",26,1,"Powered 2 Wheeler","Slight",2,"2019-10-14","18:2000","BOR","Unknown",20,"Other","Other","Road-Wet","October","Monday",18,"Dark","20-29"
1190244014,"Driver/Rider","Male",41,1,"Pedal Cycle","Slight",2,"2019-12-10","20:1000","BOR","Single CWY",30,"T/STAG JUN","Raining","Road-Wet","December","Tuesday",20,"Dark","40-49"
1190226383,"Driver/Rider","Male",17,2,"Car","Serious",2,"2019-12-20","15:4000","BOR","Dual CWY",20,"T/STAG JUN","Fine","Road-Wet","December","Friday",15,"Daylight","10-19"
1190207052,"Driver/Rider","Female",37,2,"Car","Slight",2,"2019-09-18","07:4000","BOR","Single CWY",30,"Other","Fine","Road-Dry","September","Wednesday",7,"Daylight","30-39"
1190157130,"Driver/Rider","Male",51,1,"Taxi","Slight",1,"2019-01-11","14:0000","BOR","Single CWY",30,"Other","Other","Road-Dry","January","Friday",14,"Daylight","50-59"
1190164731,"Driver/Rider","Male",42,1,"Pedal Cycle","Slight",2,"2019-02-21","21:0600","BOR","One-way ST",30,"T/STAG JUN","Fine","Road-Dry","February","Thursday",21,"Daylight","40-49"
1190209084,"Driver/Rider","Male",51,2,"Goods Vehicle","Serious",2,"2019-10-02","12:5800","BOR","Single CWY",20,"T/STAG JUN","Fine","Road-Dry","October","Wednesday",12,"Daylight","50-59"
1190225963,"Passenger","Female",17,2,"Car","Slight",2,"2019-12-11","15:2000","BOR","Roundabout",30,"Roundabout","Other","Road-Wet","December","Wednesday",15,"Daylight","10-19"
1190174734,"Driver/Rider","Male",49,1,"Pedal Cycle","Slight",2,"2019-04-12","10:0300","BOR","Single CWY",20,"T/STAG JUN","Fine","Road-Dry","April","Friday",10,"Daylight","40-49"
1190212077,"Passenger","Female",32,1,"Car","Slight",2,"2019-10-16","13:0500","TLRN","Dual CWY",30,"Other","Fine","Road-Dry","October","Wednesday",13,"Daylight","30-39"
1190195506,"Pedestrian","Male",27,1,"Pedestrian","Serious",1,"2019-07-23","18:4500","BOR","Single CWY",20,"T/STAG JUN","Fine","Road-Dry","July","Tuesday",18,"Daylight","20-29"
48190860692,"Pedestrian","Male",46,1,"Pedestrian","Serious",1,"2019-06-10","12:1700","TLRN","Dual CWY",20,"Crossroads","Fine","Road-Dry","June","Monday",12,"Daylight","40-49"
1190177406,"Driver/Rider","Male",22,1,"Powered 2 Wheeler","Serious",2,"2019-04-26","17:2900","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","April","Friday",17,"Daylight","20-29"
1190193219,"Driver/Rider","Female",37,1,"Car","Slight",2,"2019-07-12","14:2000","BOR","Slip RD",20,"Crossroads","Fine","Road-Dry","July","Friday",14,"Daylight","30-39"
1190165097,"Pedestrian","Male",18,1,"Pedestrian","Serious",1,"2019-02-23","04:3500","TLRN","One-way ST",20,"Other","Fine","Road-Dry","February","Saturday",4,"Dark","10-19"
1190233199,"Driver/Rider","Male",27,1,"Car","Slight",2,"2019-12-03","15:0700","TLRN","Roundabout",30,"Roundabout","Other","Other","December","Tuesday",15,"Daylight","20-29"
1190163267,"Pedestrian","Male",37,1,"Pedestrian","Slight",1,"2019-02-13","16:2300","BOR","Single CWY",20,"T/STAG JUN","Fine","Road-Dry","February","Wednesday",16,"Daylight","30-39"
1190231207,"Driver/Rider","Male",28,1,"Car","Slight",2,"2019-12-24","11:3000","TLRN","Single CWY",20,"Roundabout","Fine","Road-Dry","December","Tuesday",11,"Daylight","20-29"
1190199505,"Driver/Rider","Male",57,1,"Car","Slight",2,"2019-08-14","17:4500","BOR","Single CWY",20,"Crossroads","Raining","Road-Wet","August","Wednesday",17,"Daylight","50-59"
